COMPOSER,YEAR,INSTR,OPUS,NUMBER,KEY,METER,FORM,MM#,FREQ,M#,GLOBAL_SEC,LOCAL_SEC,CAD,GLOBAL_RN,AMBIG,STAGE_1_CPT,STAGE_2_CPT,STAGE_3_CPT,STAGE_4_CPT,STAGE_5_CPT,STAGE_6_CPT,STAGE_7_CPT,STAGE_8_CPT,STAGE_9_CPT,STAGE_10_CPT,STAGE_11_CPT,STAGE_12_CPT,BL_PAROXY_R,BL_DESCEND_C
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"107,123",B',a,IAC,"ct7,bVI",Y,"[106,3],[b6,2]","[106,3.5],[4,2]","[107,1],[b3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"111,127",B',a,IAC,"V/bIII,bIII",N,"[110,3],[4,b7]","[110,3.5],[1,b7]","[111,1],[b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"115,131",B',b,IAC,"ct7,bIII",Y,"[114,3],[b3,6]","[114,3.5],[1,6]","[115,1],[b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,1,119,B',b,IAC,"V/bVI,bVI",N,"[118,1],[5]","[118,1.5],[b3]","[118,2],[4,b7]","[118,2.5],[1,b7]","[118,3],[b2,b3]","[118,3.5],[4,b3]","[119,1],[b3]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,1,166,CD,a,PAC,"V,I",Y,"[164,3],[5,5]","[165,1],[1,3]","[165,1.5],[5,b7]","[165,2],[3,1]","[165,3],[2,1]","[166,1],[1,1]","[166,1.5],[7,1]","[166,2],[1,1]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,1,168,CD,a,HC,"V/V,V",Y,"[166,3],[5,1]","[167,1],[#4,1]","[167,1.5],[#2,1]","[167,2],[1,1]","[167,3],[7,b3]","[167,3.5],[6,b3]","[168,1],[5,7]","[168,1.5],[#4,4]","[168,2],[5,5]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,8,"173,175,177*,189*,197*,199,201,204*",CD,b,IAC,"V,I",N,"[172,1],[5,5]","[172,1.5],[7,2]","[172,2],[2,5]","[172,2.5],[4,5]","[172,3],[3,5]","[172,3.5],[2,4]","[173,1],[3,1]","[173,1.75],[1,5]","[173,2],[3,1]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,1,181,CD,b,PAC,"V/V,V",N,"[180,3],[6,2]","[181,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,2,"8,12",A,n/a,IAC,"V,I",N,"[8,2],[4,1]","[8,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,4,"16,24,72,80",A,n/a,PAC,"V,I",N,"[15,3],[4,1]","[16,1],[3,1]","[16,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,4,"20,28,76,84",A,n/a,PAC,"V,I",N,"[19,3],[3,1]","[20,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,1,32,B,a,HC,"V/III,V/VI",N,"[31,3],[6,7]","[32,1],[#5,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,1,36,B,a,PAC,"V/VI,vi",N,"[35,3],[7,3]","[35,3.75],[1,3]","[36,1],[6,6]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,2,"44,52",B,b,PAC,"V/VI,vi",N,"[43,1],[3,3]","[43,2.5],[3,4]","[43,3],[3,3]","[44,1],[2]","[44,2],[6,1]","[44,2.5],[6,7]","[44,3],[6,6]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,2,"56,64",B,c,IAC,"V,I",Y,"[56,1],[5,2]","[56,1.5],[5,3]","[56,2],[5,2]","[56,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,1,60,B,c,IAC,"V,I",Y,"[60,1],[5,2]","[60,1.5],[5,3]","[60,2],[5,2]","[60,2.5],[5,7]","[60,3],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2
"Chopin, Fryderyk Franciszek",1843,piano,56,2,CM,3/4,CT,84,1,68,B,c,HC,"I,V",Y,"[67,3],[1,3]","[67,3.5],[6,1]","[68,1],[5,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,8,"3,11,27,35,139,147,163,171",A,a,IAC,"V,i",Y,"[3,1],[4,2]","[3,1.75],[5,5]","[3,2],[4,2]","[3,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,4,"9,33,145,169",A,a,PAC,"V/V,V",N,"[8,3],[#4,5]","[9,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,3,"14,38,150",A,b,PAC,"V/II,ii",N,"[14,1],[#6,#6]","[14,1.75],[#1,#6]","[14,2],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,6,"18,20,42,44,154,156",A,b,PAC,"V/II,ii",Y,"[18,1],[#6,2]","[18,1.75],[#3,2]","[18,2],[4,2]","[18,3],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,52,TR,n/a,PAC,"V/VI,VI",N,"[52,1],[b2,3]","[52,1.75],[4,3]","[52,2],[3,6]","[52,3],[6,6]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,56,TR,n/a,PAC,"V/VII,VII",N,"[56,1],[3,4]","[56,1.75],[5,4]","[56,2],[4,7]","[56,3],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,2,"60,64",TR,n/a,HC,"V/#IV,V/#VII",N,"[59,3],[#5,#4]","[60,1],[#7,#4]","[60,1.33],[#1,#4]","[60,1.66],[#7,#4]","[60,2],[##6,#4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,72,TR,n/a,PAC,"V/VII,VII",N,"[71,1],[4,4]","[71,1.5],[3,4]","[71,2],[2,4]","[71,3.5],[1,4]","[72,1],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,2,"80,128",B,a,HC,V/VII,N,"[79,1],[1,4]","[79,1.75],[#7,4]","[79,2],[1,4]","[79,3],[2,4]","[80,1],[3,4]","[80,1.75],[#3,4]","[80,2],[4,4]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,88,B,a,PAC,"V/VII,VII",N,"[87,1],[1,4]","[87,1.75],[#7,4]","[87,2],[1,4]","[87,3],[2,4]","[88,1],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,95,B,b,PAC,"V/VII,vii",N,"[94,1],[4]","[94,2],[4,4]","[95,1],[7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,105,B,b,PAC,"V/IV,iv",N,"[104,1],[1]","[104,2],[1,1]","[105,1],[4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,4,"109,113,115,117*",B,b,HC,"V/IV,V/VII",N,"[108,1],[b2]","[108,1.5],[1]","[108,2],[7,#3]","[108,3],[b5,4]","[109,1],[4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,188,CD,a,HC,"bII,V",N,"[187,1],[1,4]","[187,1.5],[b2,4]","[187,2],[6,4]","[187,2.5],[6,3]","[187,3],[6,b2]","[187,3.5],[6,4]","[188,1],[6,5]","[188,2],[6,2]","[188,3],[5,#7]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,197,CD,b,IAC,"V,I",N,"[196,1],[4,5]","[196,1.75],[4,5]","[196,2],[5,5]","[196,3],[2,5]","[197,1],[#3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,205,CD,b,PAC,"V,i",N,"[204,1],[4,5]","[204,1.75],[4,5]","[204,2],[3,5]","[204,3],[b2,5]","[205,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,3,"213,215,*,217*",CD,c,PAC,"V,I",N,"[212,1],[6,4]","[212,1.75],[5,4]","[212,2],[5,4]","[212,3],[2,5]","[213,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,3,Cm,3/4,CT,220,1,219,CD,c,PC,"iv,I",N,"[218,3],[#3,4]","[219,1],[#3,1]","[219,2],[#3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,3,"10,34,112",A,a,PAC,"V/V,V",Y,"[9,1],[#7,2]","[9,1.5],[2,2]","[9,2],[#7,#7]","[9,3],[#6,1]","[9,3.5],[#7,1]","[10,1],[5,5]","[10,1.75],[2,5]","[10,2],[5,#7]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,3,"12,36,114*",A,a,PAC,"V,i",N,"[11,3],[2,5]","[11,3.75],[3,5]","[12,1],[1,1]","[12,1.75],[#7,1]","[12,2],[1,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,2,"20,98",A,b,IAC,"V/IV,IV",Y,"[19,1],[1,1]","[19,1.75],[#4,1]","[19,2],[#6,7]","[19,2.75],[5,7]","[19,3],[7,7]","[19,3.75],[2,7]","[20,1],[1,1]","[20,1.75],[5,1]","[20,2],[4,#6]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,2,"42,50",B,a,PAC,"V,I",N,"[41,1],[#3,5]","[41,1.5],[4,5]","[41,2],[#4,5]","[41,2.5],[5,5]","[41,3],[#3,5]","[41,3.75],[#6,5]","[42,1],[5,1]","[42,1.5],[1,1]","[42,2],[1,1]",n/a,n/a,n/a,1,2
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,1,64,B,b,IAC,"V/VII,VII",Y,"[63,1],[#5,4]","[63,1.5],[#6,4]","[63,2],[5,4]","[63,2.75],[#4,4]","[63,3],[4,4]","[63,3.5],[#3,4]","[64,1],[3,7]","[64,1.5],[2,7]","[64,2],[#1,4]","[64,2.33],[1,4]","[64,2.66],[#7,4]","[64,3],[7]",1,1
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,2,"72,74",B,b,IAC,"V/II,II",Y,"[71,1],[#6,#6]","[71,1.75],[5,#6]","[71,2],[#4,#6]","[71,3.5],[#3,#6]","[72,1],[2,#7]","[72,1.5],[2,#6]","[72,1.75],[#4,#6]","[72,2],[#6,5]","[72,2.33],[#6,#4]","[72,2.66],[#6,#3]","[72,3],[2,2]",n/a,1,2
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,1,88,A',a,PAC,"V/#IV,#IV",Y,"[87,1],[##6,#1]","[87,1.5],[#1,#1]","[87,2],[##6,##6]","[87,3],[#5,#7]","[87,3.5],[##6,#7]","[88,1],[#4,#4]","[88,1.75],[#1,#4]","[88,2],[#4,##6]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,1,90,A',a,PAC,"V/#VII,#vii",N,"[89,3],[#1,#4]","[89,3.75],[2,#4]","[90,1],[#7,#7]","[90,1.75],[##6,#7]","[90,2],[#7,#4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,1,Am,3/4,CT,130,1,130,CD,n/a,PAC,"V,i",N,"[129,1],[6,5]","[129,1.5],[#6,5]","[129,2],[7]","[129,2.5],[#7]","[129,3],[6,5]","[129,3.5],[#7,5]","[130,1],[2,1]","[130,1.5],[1,1]","[130,2],[1,5]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,6,"4,12,26,34,72*,80",A,n/a,PC,"IV,I",Y,"[3,1],[4,4]","[3,2],[5,1]","[3,3.5],[6,1]","[4,1],[#4,1]","[4,1.5],[6,1]","[4,2],[5,1]","[4,3],[1,5]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,3,"9,31,77*",A,n/a,IAC,"V,I",N,"[7,3.5],[1,2]","[8,1],[#1,5]","[8,1.5],[3,5]","[8,2],[2,5]","[8,2.5],[5,5]","[8,3],[6,5]","[9,1],[5,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,4,"16,18,38,40",A,n/a,IAC,"V/III,iii",Y,"[15,1],[7,7]","[15,2],[5,7]","[15,3.5],[#2,7]","[16,1],[3,3]","[16,1.5],[1,3]","[16,2],[7,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,2,"20,42",A,n/a,PAC,"V/III,iii",N,"[19,1],[7,7]","[19,2],[5,7]","[19,3.5],[#2,7]","[20,1],[#4,3]","[20,1.5],[3,3]","[20,2],[3,7]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,1,52,B,a,IAC,"V,I",N,"[51,1],[#5,5]","[51,1.5],[7,5]","[51,2],[6,5]","[51,3],[2,5]","[52,1],[4,1]","[52,2],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,1,60,B,a,HC,"V/III,V/VI",N,"[59,3],[2,7]","[59,3.5],[#2,7]","[60,1],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,1,69,B,b,IAC,"V,I",Y,"[68,3],[5,3]","[68,3.5],[5,2]","[69,1],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,1,89,CD,n/a,PAC,"V,I",N,"[88,2],[1,5]","[88,2.75],[6,5]","[88,3],[7,5]","[89,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1845,piano,59,2,AbM,3/4,CT,111,2,"93,101*",CD,n/a,PAC,"V,I",N,"[92,2],[6,7]","[92,2.5],[5,7]","[92,3],[7,5]","[93,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,3,"8,32,104",A,n/a,PAC,"V/V,v",N,"[7,1],[1,2]","[7,1.33],[2,2]","[7,1.66],[1,2]","[7,2],[7,7]","[7,3],[#6,1]","[7,3.5],[2,1]","[8,1],[5,5]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,3,"16,20,24",A,n/a,PAC,"V/III,III",N,"[15,1],[6,7]","[15,1.5],[4,7]","[15,2],[5]","[15,2.5],[6]","[15,3],[5,7]","[15,3.5],[4,7]","[16,1],[5,3]","[16,1.5],[4,3]","[16,2],[3,3]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,4,"52,54,62,64",B,a,IAC,"V/V,V",N,"[52,1],[#5,2]","[52,1.5],[#6,2]","[52,2],[2,2]","[52,2.5],[1,2]","[52,3],[#7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,74,B,b,HC,"ii,V/#VI",N,"[74,2],[#3,4]","[74,2.5],[2,4]","[74,3],[#3,#3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,96,B,c,HC,V/bII,Y,"[95,1],[b2,6]","[95,2.5],[b2,3]","[95,3],[b2,6]","[95,3.5],[b2,4]","[96,1],[1,3]","[96,1.33],[1,4]","[96,1.66],[1,3]","[96,2],[1,6]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,122,A',n/a,IAC,"V,i",N,"[121,1],[7]","[121,1.5],[#6]","[121,2],[6,5]","[121,2.33],[7,5]","[121,2.66],[6,5]","[121,3],[5,5]","[121,3.5],[4,5]","[122,1],[5,1]","[122,1.5],[4,5]","[122,2],[3,5]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,134,CD,a,PAC,"V,I",N,"[133,2],[3,5]","[133,3],[2,5]","[134,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,138,CD,b,IAC,"V,I",N,"[138,2],[#3,5]","[138,2.5],[2,5]","[138,3],[#3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,146,CD,b,PC,"IV,I",N,"[146,2],[#3,4]","[146,2.5],[2,4]","[146,3],[#3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1845,piano,59,3,F#m,3/4,CT,154,1,154,CD,c,PAC,"V,I",N,"[153,3],[#7,5]","[154,1],[2,5]","[154,1.75],[1,5]","[154,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,2,"8,76",A,a,HC,"V/V,V",N,"[7,1],[3,2]","[7,2],[6,2]","[7,2.5],[3,2]","[7,3],[3,1]","[7,3.75],[2,1]","[8,1],[6,5]","[8,1.5],[1,5]","[8,2],[2,5]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,16,A,a,HC,"V/V,V",N,"[15,1],[3,2]","[15,2],[4,6]","[15,2.5],[3,6]","[15,3],[3,1]","[15,3.5],[2,1]","[16,1],[#1,5]","[16,1.75],[2,5]","[16,2],[5,5]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,20,A,b,HC,V,Y,"[20,1],[2,5]","[20,1.5],[#4,5]","[20,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,24,A,b,PAC,"V/bIV,bIV",Y,"[24,1],[b1,b1]","[24,1.5],[b3,b1]","[24,2],[b4,b4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,32,A,b,HC,V,Y,"[31,1],[5]","[31,2],[5,5]","[31,2.5],[6,5]","[31,3],[5]","[31,3.5],[2]","[32,1],[5]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,2,"36,46",B,a,IAC,"V/bVII,bVII",Y,"[36,1],[5]","[36,1.5],[b3]","[36,2],[5]","[36,3],[4,b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,4,"40,42,50,52",B,a,IAC,"V/II,ii",N,"[40,1],[5]","[40,1.5],[3]","[40,2],[5,6]","[40,3],[4,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,56,B,b,IAC,"V,I",Y,"[56,1],[4,5]","[56,1.5],[4,2]","[56,2],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,60,B,b,IAC,"V/II,II",Y,"[60,1],[5,6]","[60,1.5],[5,3]","[60,2],[#4,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,64,B,b,IAC,"V/V,V",Y,"[64,1],[1,2]","[64,1.5],[1,6]","[64,2],[7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,1,BM,3/4,CT,102,1,99,CD,a,IAC,I,N,"[98,3],[6,1]","[99,1],[6,1]","[99,1.5],[5,1]","[99,2],[3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,2,"8,48",A,n/a,HC,"bII,V",N,"[7,1],[b3,4]","[7,1.5],[b2,4]","[7,2],[4,b2]","[7,2.5],[1,b2]","[7,3],[3,4]","[7,3.5],[b2,4]","[8,1],[1,5]","[8,1.5],[#7,5]","[8,2],[5,2]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,2,"16,56",A,n/a,PAC,"V,i",N,"[15,1],[6,5]","[15,1.5],[5,5]","[15,2],[#4,2]","[15,2.5],[#1,2]","[15,3],[2,4]","[15,3.5],[4,4]","[16,1],[#3,1]","[16,1.5],[3,1]","[16,2],[1,3]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,2,"20,28",B,n/a,PAC,"V/III,III",Y,"[19,1],[4]","[19,2],[4,3]","[19,3],[5,3]","[20,1],[3]","[20,1.75],[2]","[20,2],[3,3]","[20,3],[7,3]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,2,"24,32",B,n/a,HC,"v,V/V",N,"[24,1],[5]","[24,1.5],[#4]","[24,2],[#3,2]","[24,2.5],[#4,2]","[24,3],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,1,36,B,n/a,PAC,"V,i",Y,"[35,1],[2]","[35,2],[2,2]","[35,3],[5,2]","[36,1],[5]","[36,1.75],[5]","[36,2],[5,1]","[36,3],[1,1]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,2,Fm,3/4,T,56,1,40,B,n/a,PC,"IV/III,III",N,"[39,1],[1]","[39,1.5],[7]","[39,2],[6,6]","[39,3],[3,6]","[39,3.5],[4,6]","[40,1],[5]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,3,"4,12,52",A,n/a,IAC,"V,i",Y,"[3,2],[2,5]","[3,3.5],[3,5]","[4,1],[2,1]","[4,1.5],[1,1]","[4,2],[3,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,2,"8,56",A,n/a,PAC,"V,i",N,"[7,1],[4,5]","[7,2],[5,5]","[7,3.5],[4,5]","[8,1],[3,1]","[8,1.5],[2,1]","[8,2],[1,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,1,16,A,n/a,PAC,"V/III,III",N,"[15,1],[6,7]","[15,2],[7,4]","[15,3.5],[6,4]","[16,1],[5,3]","[16,1.5],[2,3]","[16,2],[3,5]","[16,2.5],[2,5]","[16,3],[3]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,1,24,A,n/a,PAC,"V/V,V",N,"[23,1],[2,2]","[23,1.5],[3,2]","[23,2],[2,2]","[23,2.5],[#1,2]","[23,3],[2,2]","[23,3.5],[7,2]","[24,1],[5,5]","[24,1.5],[5,5]","[24,2],[5,#1]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,3,"32,64,76",A,n/a,PAC,"V,i",N,"[31,1],[5,5]","[31,1.5],[6,5]","[31,2],[5,5]","[31,2.5],[#4,5]","[31,3],[5,5]","[31,3.5],[3,5]","[32,1],[1,1]","[32,1.5],[1,1]","[32,2],[1,5]",n/a,n/a,n/a,1,0
